,Time,Block Position,Weight on Bit,Hookload,Slips Set,ROP Depth/Hour,MWD Gamma (API),On Bottom,Top Drive RPM,Top Drive Torque (ft-lbs),Flow In,Pump Pressure,SPM Total,Pit Volume Active,Pit G/L Active,Gas Total - units,Trip Volume Active,Trip G/L,Return Flow,RigMode,ROCKIT - On/Off,RES PS 2MHZ 18IN,RES PS 400KHZ 18IN,MWD Inclination,MWD Azimuth,MUD TEMP,H2S 01,RSS Azimuth,RigEventCode,Total Depth,Bit Diameter,Bit RPM,Depth Hole TVD,Differential Pressure,Downhole Torque,Drill Mode
410746,2020-12-13 00:00:00,89.88608,44.93285,176.26523,0.0,49.53723,,1.0,68.29914,10685.897,647.87665,3456.3765,154.87584,565.2417,,0.0,0.02094,0.02094,62.90704,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9031.807,8.75,225.08528,9031.798,184.4418,1912.1428,0.0
410747,2020-12-13 00:00:00,89.77373,44.79937,177.88586,0.0,40.65596,,1.0,68.86269,7646.601,646.6119,3453.6843,154.5735,565.2311,,0.0,0.02094,0.02094,59.06272,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9031.917,8.75,225.34276,9031.917,189.43439,1963.9019,0.0
410748,2020-12-13 00:00:00,89.60569,45.05841,178.14175,0.0,40.65596,,1.0,69.08408,12587.2295,647.87665,3449.5427,154.87584,565.222,,0.0,0.02094,0.02094,60.86926,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9032.096,8.75,225.82997,9032.081,215.8793,2268.3933,0.0
410749,2020-12-13 00:00:00,89.42993,45.38427,177.37408,0.0,60.54223,,1.0,68.21864,11562.656,650.37036,3450.8718,155.47198,565.222,,0.0,0.02094,0.02094,59.91059,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9032.271,8.75,225.24599,9032.2705,232.57945,2410.1877,0.0
410750,2020-12-13 00:00:00,89.30513,44.79207,176.17993,0.0,47.36682,,1.0,68.118,8857.46,651.23944,3532.5532,155.67973,565.222,,0.0,0.02094,0.02094,61.37991,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9032.396,8.75,227.46896,9032.384,223.94974,2297.9624,0.0
410751,2020-12-13 00:00:00,89.16447,45.21279,178.39764,0.0,47.36682,,1.0,70.03002,10181.711,647.90356,3460.871,154.8823,565.2311,,0.0,0.02094,0.02094,58.71586,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9032.537,8.75,226.8227,9032.532,213.13033,2209.562,0.0
410752,2020-12-13 00:01:00,89.03222,44.88992,176.64906,0.0,54.9126,,1.0,68.60104,12615.577,650.8044,3544.9385,155.57571,565.222,,0.0,0.02094,0.02094,61.28838,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9032.669,8.75,226.09569,9032.658,221.24432,2293.6814,0.0
410753,2020-12-13 00:01:00,88.88378,44.60257,177.1182,0.0,49.10926,,1.0,68.84256,10222.207,648.3083,3544.8354,154.97903,565.222,,0.0,0.02094,0.02094,60.48386,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9032.817,8.75,224.90799,9032.805,220.28793,2288.2544,0.0
410754,2020-12-13 00:01:00,88.70751,45.35897,176.60641,0.0,49.10926,,1.0,69.94952,8446.416,648.68915,3457.973,155.07008,565.24146,,0.0,0.02094,0.02094,60.48386,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9032.994,8.75,226.1071,9032.984,203.83208,2143.1548,0.0
410755,2020-12-13 00:01:00,88.575,45.23611,175.83875,0.0,57.42582,,1.0,69.84888,11042.2705,646.58826,3460.1208,154.56787,565.222,,0.0,0.02094,0.02094,60.62357,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.126,8.75,225.39468,9033.12,213.34106,2232.4182,0.0
410756,2020-12-13 00:01:00,88.44756,45.04374,175.75345,0.0,48.37128,,1.0,68.88281,11625.427,649.1469,3477.383,155.1795,565.23236,,0.0,0.02094,0.02094,59.52037,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.254,8.75,225.97636,9033.246,209.78682,2174.8994,0.0
410757,2020-12-13 00:01:00,88.3247,44.64308,176.69171,0.0,48.37128,,1.0,68.0375,10155.388,652.08563,3495.8098,155.88202,565.2311,,0.0,0.02094,0.02094,60.62357,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.377,8.75,226.124,9033.368,200.59637,2045.2411,0.0
410758,2020-12-13 00:02:00,88.15905,44.85989,177.58733,0.0,53.04978,,1.0,68.5004,8606.379,646.63763,3457.0386,154.57967,565.2311,,0.0,0.02094,0.02094,58.51353,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.532,8.75,225.36911,9033.525,208.41815,2125.6025,0.0
410759,2020-12-13 00:02:00,87.99958,45.53057,177.88586,0.0,53.04978,,1.0,69.80863,10305.227,646.6655,3470.2524,154.58632,565.23236,,0.0,0.02094,0.02094,59.53964,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.702,8.75,226.30168,9033.702,209.90942,2176.1702,0.0
410760,2020-12-13 00:02:00,87.85519,45.03979,176.73436,0.0,53.62533,,1.0,67.95699,11947.378,649.8962,3450.3887,155.35861,565.2311,,0.0,0.02094,0.02094,60.72955,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.846,8.75,225.25198,9033.822,205.76013,2069.3323,0.0
410761,2020-12-13 00:02:00,87.70985,44.89246,178.1844,0.0,50.24862,,1.0,68.17838,9424.418,648.71405,3425.8613,155.07603,565.2311,,0.0,0.02094,0.02094,59.36621,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9033.991,8.75,225.16719,9033.982,191.3528,1998.9417,0.0
410762,2020-12-13 00:02:00,87.55797,44.95915,178.90941,0.0,50.24862,,1.0,69.18471,7772.1416,645.75635,3461.028,154.36899,565.2311,,0.0,0.02094,0.02094,60.15628,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9034.128,8.75,225.87291,9034.122,180.35947,1869.8204,0.0
410763,2020-12-13 00:02:00,87.36601,45.17945,176.30788,0.0,61.26532,,1.0,68.88281,12722.895,645.77985,3476.4658,154.3746,565.24146,,0.0,0.02094,0.02094,59.44329,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9034.335,8.75,225.46083,9034.305,188.63377,1955.6017,0.0
410764,2020-12-13 00:03:00,87.2438,45.08682,176.9476,0.0,50.78386,,1.0,68.13813,10665.649,647.42236,3447.6057,154.76726,565.2311,,0.0,0.02094,0.02094,60.45496,1.0,0.0,,,65.25,99.56,120.45,0.0,,2.0,9034.457,8.75,224.81435,9034.442,191.37686,1984.0398,0.0
410765,2020-12-13 00:03:00,87.08049,45.09183,179.08,0.0,50.78386,,1.0,68.98344,7120.141,646.6119,3442.3901,154.5735,565.2311,,0.0,0.02094,0.02094,60.47905,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9034.621,8.75,225.46352,9034.614,195.22528,2023.937,0.0
410766,2020-12-13 00:03:00,86.95765,45.19098,178.56822,0.0,53.46833,,1.0,68.66142,12714.795,645.77985,3511.3582,154.3746,565.222,,0.0,0.02094,0.02094,61.80866,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9034.743,8.75,224.94014,9034.736,198.53056,2058.2036,0.0
410767,2020-12-13 00:03:00,86.79736,44.8184,177.0329,0.0,53.46833,,1.0,67.99725,10623.127,651.7043,3452.6372,155.79085,565.222,,0.0,0.02094,0.02094,58.6436,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9034.894,8.75,225.70969,9034.882,190.34009,1973.2914,0.0
410768,2020-12-13 00:03:00,86.64515,44.86968,179.42119,0.0,54.66036,,1.0,69.86901,6879.184,646.2349,3444.1116,154.4834,565.23236,,0.0,0.02094,0.02094,60.4646,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.044,8.75,226.25787,9035.044,191.65685,1986.9424,0.0
410769,2020-12-13 00:03:00,86.52883,45.32709,177.58733,0.0,49.09826,,1.0,68.98344,12299.701,646.18353,3459.6843,154.47112,565.2311,,0.0,0.02094,0.02094,58.10404,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.173,8.75,225.556,9035.168,188.27449,1951.877,0.0
410770,2020-12-13 00:04:00,86.36361,45.24092,177.16084,0.0,49.09826,,1.0,68.74193,12641.9,646.2349,3480.7053,154.4834,565.24146,,0.0,0.02094,0.02094,60.36343,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.338,8.75,225.80984,9035.314,184.64642,1854.367,0.0
410771,2020-12-13 00:04:00,86.27595,44.76799,177.88586,0.0,49.3046,,1.0,68.92306,9104.491,650.88965,3440.0242,155.59612,565.23236,,0.0,0.02094,0.02094,60.01175,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.426,8.75,226.43837,9035.416,181.40514,1880.661,0.0
410772,2020-12-13 00:04:00,86.14896,45.20869,178.90941,0.0,49.3046,,1.0,69.88914,9772.691,645.8055,3466.2876,154.38074,565.24146,,0.0,0.02094,0.02094,59.01454,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.553,8.75,227.05688,9035.549,188.68987,1908.9832,0.0
410773,2020-12-13 00:04:00,85.98953,44.96318,176.47847,0.0,45.6955,,1.0,68.29914,11595.055,647.87665,3516.6372,154.87584,565.222,,0.0,0.02094,0.02094,59.72752,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9035.712,8.75,225.08528,9035.704,189.17912,1961.2554,0.0
410774,2020-12-13 00:04:00,85.83843,45.15566,176.52112,0.0,45.6955,,1.0,68.39977,9924.555,649.1751,3441.1323,155.18625,565.24146,,0.0,0.02094,0.02094,59.93467,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9035.863,8.75,225.50015,9035.863,190.12003,1971.01,0.0
410775,2020-12-13 00:04:00,85.74765,44.87763,179.71973,0.0,50.80044,,1.0,70.51306,8470.714,647.44604,3463.9116,154.77292,565.24146,,0.0,0.02094,0.02094,59.79979,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9035.953,8.75,226.61133,9035.944,190.20631,1935.6147,0.0
410776,2020-12-13 00:05:00,85.55558,45.31306,177.88586,0.0,53.74784,,1.0,68.07775,11392.569,648.68915,3441.4365,155.07008,565.24146,,0.0,0.02094,0.02094,59.04345,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9036.144,8.75,225.06053,9036.136,176.40785,1828.8533,0.0
410777,2020-12-13 00:05:00,85.44115,44.72046,177.58733,0.0,53.74784,,1.0,68.07775,9311.026,649.6102,3427.2417,155.29027,565.2311,,0.0,0.02094,0.02094,59.37103,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9036.25,8.75,224.65031,9036.24,163.52937,1695.3396,0.0
410778,2020-12-13 00:05:00,85.29829,44.9962,177.54468,0.0,44.21537,,1.0,69.94952,8488.9375,649.6755,3408.5034,155.30586,565.222,,0.0,0.02094,0.02094,59.52519,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9036.403,8.75,227.17099,9036.403,164.72806,1707.7666,0.0
410779,2020-12-13 00:05:00,85.10378,45.44049,177.58733,0.0,44.21537,,1.0,70.13065,11228.557,645.8333,3506.388,154.38737,565.2311,,0.0,0.02094,0.02094,59.98767,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9036.598,8.75,226.42232,9036.598,173.70918,1800.8756,0.0
410780,2020-12-13 00:05:00,84.9989,44.45026,176.9476,0.0,57.57849,,1.0,69.0237,10410.519,651.23944,3444.4941,155.67973,565.222,,0.0,0.02094,0.02094,59.66972,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9036.69,8.75,226.62364,9036.69,165.86905,1719.5955,0.0
410781,2020-12-13 00:05:00,84.85068,44.92271,177.20349,0.0,57.57849,,1.0,67.95699,8970.852,647.87665,3418.6597,154.87584,565.2311,,0.0,0.02094,0.02094,59.49629,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9036.851,8.75,224.64519,9036.839,174.74171,1811.5801,0.0
410782,2020-12-13 00:06:00,84.73897,45.16199,177.0329,0.0,49.73489,,1.0,69.96964,9766.617,645.4039,3448.3118,154.28473,565.2311,,0.0,0.02094,0.02094,59.92022,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9036.962,8.75,226.35202,9036.956,183.94089,1906.9496,0.0
410783,2020-12-13 00:06:00,84.5768,45.21424,177.54468,0.0,47.94929,,1.0,68.90294,12281.478,646.63763,3452.6323,154.57967,565.2311,,0.0,0.02094,0.02094,60.39715,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9037.124,8.75,225.38924,9037.109,173.89151,1802.7659,0.0
410784,2020-12-13 00:06:00,84.42441,44.93255,175.92404,0.0,47.94929,,1.0,68.94319,11179.961,649.097,3480.806,155.16757,565.2311,,0.0,0.02094,0.02094,60.39233,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9037.276,8.75,226.02466,9037.268,185.58617,1924.0066,0.0
410785,2020-12-13 00:06:00,84.34811,44.98795,177.97116,0.0,0.0,,1.0,68.84256,7952.353,648.68915,3424.2307,155.07008,565.2207,,0.0,0.02094,0.02094,60.45978,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9037.352,8.75,226.34357,9037.352,180.0651,1866.7686,0.0
410786,2020-12-13 00:06:00,84.1583,45.2772,176.00934,0.0,0.0,,1.0,70.0099,11171.861,647.0682,3478.077,154.68259,565.2207,,0.0,0.02094,0.02094,60.00212,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9037.531,8.75,225.42949,9037.531,176.25214,1827.2389,0.0
410787,2020-12-13 00:06:00,84.02906,45.08102,176.35052,0.0,52.30177,,1.0,67.95699,11852.21,648.74115,3451.909,155.0825,565.2311,,0.0,0.02094,0.02094,60.46941,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9037.672,8.75,225.05916,9037.664,177.33878,1850.1422,0.0
410788,2020-12-13 00:07:00,83.88855,44.684,178.2697,0.0,52.30177,,1.0,68.80231,8849.36,646.994,3435.3333,154.66486,565.2311,,0.0,0.02094,0.02094,59.13498,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9037.8125,8.75,225.37486,9037.804,176.2714,1827.4385,0.0
410789,2020-12-13 00:07:00,83.70767,45.07866,176.56377,0.0,54.77548,,1.0,69.98977,9924.555,646.97363,3490.8667,154.65997,565.222,,0.0,0.02094,0.02094,60.02139,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9037.993,8.75,226.55739,9037.983,171.01433,1772.9376,0.0
410790,2020-12-13 00:07:00,83.59882,45.02484,177.84322,0.0,54.77548,,1.0,68.88281,12443.466,646.2082,3436.4465,154.477,565.24146,,0.0,0.02094,0.02094,60.42124,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9038.103,8.75,225.2652,9038.101,179.85452,1864.5854,0.0
410791,2020-12-13 00:07:00,83.42373,45.12512,176.99025,0.0,51.72752,,1.0,68.05763,10797.265,650.8591,3432.4646,155.58879,565.2311,,0.0,0.02094,0.02094,60.4935,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9038.277,8.75,225.24962,9038.258,174.64099,1810.5359,0.0
410792,2020-12-13 00:07:00,83.30761,44.97467,177.97116,0.0,51.72752,,1.0,67.99725,8497.037,648.28235,3478.9546,154.97284,565.222,,0.0,0.02094,0.02094,59.05308,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9038.394,8.75,224.88158,9038.387,170.34894,1766.0394,0.0
410793,2020-12-13 00:07:00,83.1461,45.11526,177.54468,0.0,52.97221,,1.0,69.86901,11512.035,647.0413,3440.2693,154.67616,565.24146,,0.0,0.02094,0.02094,60.45978,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9038.555,8.75,226.95049,9038.548,167.95905,1783.1027,0.0
410794,2020-12-13 00:08:00,82.96108,45.08737,176.00934,0.0,52.97221,,1.0,68.84256,12297.677,648.3667,3486.7104,154.993,565.222,,0.0,0.02094,0.02094,58.84111,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9038.74,8.75,225.62654,9038.732,159.69038,1644.4183,0.0
410795,2020-12-13 00:08:00,82.87831,44.48721,178.95206,0.0,60.04865,,1.0,69.04382,8430.218,648.28235,3407.194,154.97284,565.2311,,0.0,0.02094,0.02094,60.43087,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9038.823,8.75,225.513,9038.815,157.68837,1634.7849,0.0
410796,2020-12-13 00:08:00,82.69595,45.42492,177.88586,0.0,60.04865,,1.0,69.86901,9270.529,646.58826,3408.0767,154.56787,565.222,,0.0,0.02094,0.02094,58.6725,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.0,8.75,226.14774,9038.995,159.7284,1655.9342,0.0
410797,2020-12-13 00:08:00,82.54843,44.95263,176.09464,0.0,44.82262,,1.0,68.92306,11896.757,649.9877,3469.0952,155.3805,565.2311,,0.0,0.02094,0.02094,60.52722,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.144,8.75,226.22008,9039.144,144.69768,1500.1079,0.0
410798,2020-12-13 00:08:00,82.42824,45.15831,178.1844,0.0,44.82262,,1.0,70.07027,8454.516,647.44604,3405.735,154.77292,565.222,,0.0,0.02094,0.02094,60.45014,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.272,8.75,226.75221,9039.266,153.15822,1587.82,0.0
410799,2020-12-13 00:08:00,82.23382,45.32323,178.05646,0.0,55.68742,,1.0,69.06395,12323.999,647.0413,3390.8245,154.67616,565.23236,,0.0,0.02094,0.02094,60.45978,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.468,8.75,225.64795,9039.46,150.32176,1558.414,0.0
410800,2020-12-13 00:09:00,82.14723,44.65066,176.69171,0.0,55.68742,,1.0,68.78218,10789.165,652.08563,3454.2678,155.88202,565.24146,,0.0,0.02094,0.02094,59.24096,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9039.547,8.75,225.98311,9039.541,132.84468,1392.2784,0.0
410801,2020-12-13 00:09:00,81.97612,44.93322,178.90941,0.0,49.11565,,1.0,69.66775,7802.5146,647.44604,3374.695,154.77292,565.25073,,0.0,0.02094,0.02094,57.72828,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.726,8.75,226.58034,9039.713,131.52708,1363.5659,0.0
410802,2020-12-13 00:09:00,81.8326,45.25309,177.54468,0.0,49.11565,,1.0,69.94952,9669.424,644.95,3405.5168,154.17622,565.2311,,0.0,0.02094,0.02094,60.4646,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9039.869,8.75,226.0274,9039.861,140.24011,1453.8956,0.0
410803,2020-12-13 00:09:00,81.67374,45.17004,179.08,0.0,56.35865,,1.0,69.0237,12040.5205,646.6119,3402.859,154.5735,565.2311,,0.0,0.02094,0.02094,58.23412,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9040.027,8.75,224.80064,9040.022,147.42735,1544.6681,0.0
410804,2020-12-13 00:09:00,81.49183,44.69579,176.90495,0.0,56.35865,,1.0,68.09788,10246.506,650.3475,3402.8318,155.4665,565.2311,,0.0,0.02094,0.02094,58.0366,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9040.195,8.75,225.38277,9040.195,146.74615,1521.3448,0.0
410805,2020-12-13 00:09:00,81.37248,44.21055,177.50203,0.0,62.45736,,1.0,67.97712,9709.921,651.7043,3417.4631,155.79085,565.2311,,0.0,0.02094,0.02094,60.03584,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9040.329,8.75,225.77007,9040.3,147.04198,1579.4166,0.0
410806,2020-12-13 00:10:00,81.17453,45.14675,180.01826,0.0,62.45736,,1.0,70.27154,8910.106,645.77985,3383.9685,154.3746,565.2311,,0.0,0.02094,0.02094,60.88371,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9040.526,8.75,226.55026,9040.518,151.91394,1574.9203,0.0
410807,2020-12-13 00:10:00,81.03752,45.0944,178.56822,0.0,54.47842,,1.0,69.00357,10740.568,647.8518,3453.6892,154.8699,565.222,,0.0,0.02094,0.02094,60.69101,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9040.664,8.75,226.52838,9040.656,161.39552,1622.6787,0.0
410808,2020-12-13 00:10:00,80.80915,45.13693,177.50203,0.0,54.47842,,1.0,69.04382,12326.024,646.6119,3416.818,154.5735,565.222,,0.0,0.02094,0.02094,59.46738,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9040.879,8.75,225.5239,9040.865,173.63336,1800.0896,0.0
410809,2020-12-13 00:10:00,80.71915,45.01955,177.80057,0.0,66.08142,,1.0,68.76205,11955.478,649.5537,3490.9524,155.27675,565.222,,0.0,0.02094,0.02094,60.13701,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9040.982,8.75,226.01442,9040.978,161.809,1631.6854,0.0
410810,2020-12-13 00:10:00,80.52344,44.98972,178.22705,0.0,66.08142,,1.0,68.58091,9641.076,650.016,3422.779,155.38727,565.2207,,0.0,0.02094,0.02094,59.56855,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9041.178,8.75,225.88478,9041.155,171.74165,1780.4779,0.0
410811,2020-12-13 00:10:00,80.36356,44.90896,177.84322,0.0,53.3254,,1.0,68.70167,8464.64,648.3083,3419.0764,154.97903,565.2311,,0.0,0.02094,0.02094,58.16185,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9041.338,8.75,225.59229,9041.314,171.02145,1773.0115,0.0
410812,2020-12-13 00:11:00,80.19192,44.78751,180.99918,0.0,53.3254,,1.0,69.0237,9813.188,645.33026,3469.2815,154.26714,565.222,,0.0,0.02094,0.02094,60.42124,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9041.51,8.75,225.6077,9041.499,160.72363,1666.2521,0.0
410813,2020-12-13 00:11:00,79.99976,45.73769,176.9476,0.0,63.72019,,1.0,68.82243,11902.831,646.6119,3434.8503,154.5735,565.2207,,0.0,0.02094,0.02094,59.583,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9041.701,8.75,225.3025,9041.701,169.16478,1753.763,0.0
410814,2020-12-13 00:11:00,79.86793,44.64063,176.77701,0.0,0.0,,1.0,68.84256,11177.936,649.48517,3420.8835,155.26038,565.2311,,0.0,0.02094,0.02094,60.52722,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9041.819,8.75,226.01797,9041.805,156.85219,1626.1161,0.0
410815,2020-12-13 00:11:00,79.72486,44.63485,176.8623,0.0,53.29675,,1.0,67.85636,10149.313,649.1469,3410.2542,155.1795,565.2417,,0.0,0.02094,0.02094,59.64081,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9041.966,8.75,224.9499,9041.966,140.14632,1452.9232,0.0
410816,2020-12-13 00:11:00,79.63145,44.96361,178.01381,0.0,53.29675,,1.0,70.05015,7749.8687,645.77985,3380.043,154.3746,565.2311,,0.0,0.02094,0.02094,61.30765,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9042.069,8.75,226.32887,9042.061,137.34029,1423.8325,0.0
410817,2020-12-13 00:11:00,79.4913,45.07798,177.88586,0.0,40.30262,,1.0,69.92939,11242.73,645.33026,3385.7756,154.26714,565.2311,,0.0,0.02094,0.02094,59.13016,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9042.21,8.75,226.09932,9042.21,140.77884,1459.4806,0.0
410818,2020-12-13 00:12:00,79.29662,45.38874,176.30788,0.0,40.30262,,1.0,68.7218,12330.074,646.6655,3382.9583,154.58632,565.2311,,0.0,0.02094,0.02094,60.47423,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9042.401,8.75,225.21486,9042.395,132.81018,1376.8682,0.0
410819,2020-12-13 00:12:00,79.23534,44.71751,178.2697,0.0,51.50209,,1.0,68.29914,10811.438,646.2349,3440.9338,154.4834,565.2311,,0.0,0.02094,0.02094,59.39512,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9042.466,8.75,224.688,9042.461,137.63461,1426.8839,0.0
410820,2020-12-13 00:12:00,79.02907,45.23443,178.14175,0.0,51.50209,,1.0,68.78218,8853.41,649.9877,3406.993,155.3805,565.222,,0.0,0.02094,0.02094,58.67732,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9042.672,8.75,226.0792,9042.666,134.48373,1394.2181,0.0
410821,2020-12-13 00:12:00,78.93008,45.23242,178.56822,0.0,54.17139,,1.0,70.57344,8436.292,645.71576,3383.6252,154.35928,565.2311,,0.0,0.02094,0.02094,60.11774,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9042.771,8.75,226.83665,9042.771,133.60283,1385.0856,0.0
410822,2020-12-13 00:12:00,78.78255,45.19623,177.41673,0.0,54.17139,,1.0,69.68787,12315.9,646.18353,3420.4546,154.47112,565.2116,,0.0,0.02094,0.02094,59.86723,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9042.919,8.75,226.27187,9042.909,126.04472,1306.7292,0.0
410823,2020-12-13 00:12:00,78.60332,44.86982,175.5402,0.0,52.75077,,1.0,68.05763,11177.936,647.87665,3435.223,154.87584,565.222,,0.0,0.02094,0.02094,58.27747,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9043.087,8.75,224.80351,9043.075,120.96091,1243.6051,0.0
410824,2020-12-13 00:13:00,78.52937,44.77569,178.52557,0.0,52.75077,,1.0,68.5004,8654.976,650.8306,3377.0662,155.582,565.222,,0.0,0.02094,0.02094,59.56855,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9043.172,8.75,225.51045,9043.164,125.61148,1302.2378,0.0
410825,2020-12-13 00:13:00,78.36118,45.3314,179.12265,0.0,52.75077,,1.0,69.98977,9325.2,645.77985,3382.4778,154.3746,565.24146,,0.0,0.02094,0.02094,59.01936,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9043.34,8.75,226.2685,9043.335,135.12973,1400.9153,0.0
410826,2020-12-13 00:13:00,78.24039,45.0838,177.84322,0.0,45.76329,,1.0,69.82876,11418.893,648.3364,3385.8958,154.98576,565.2311,,0.0,0.02094,0.02094,59.98767,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9043.461,8.75,226.72617,9043.445,134.34586,1392.7887,0.0
410827,2020-12-13 00:13:00,78.12013,44.71015,176.35052,0.0,45.76329,,1.0,67.93687,10519.86,647.4719,3361.1404,154.7791,565.2311,,0.0,0.02094,0.02094,55.81575,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9043.581,8.75,224.62506,9043.575,135.4648,1404.3889,0.0
410828,2020-12-13 00:13:00,77.96948,44.68106,178.52557,0.0,45.54969,,1.0,68.82243,8110.2915,648.28235,3333.815,154.97284,565.222,,0.0,0.02094,0.02094,60.44051,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9043.731,8.75,225.10117,9043.723,121.85638,1263.308,0.0
410829,2020-12-13 00:13:00,77.842,45.29323,178.0991,0.0,45.54969,,1.0,69.88914,10864.084,646.18353,3353.0684,154.47112,565.23236,,0.0,0.02094,0.02094,59.75643,1.0,0.0,,,65.25,99.56,120.4,0.0,,3.0,9043.859,8.75,226.36922,9043.859,117.24685,1215.52,0.0
410830,2020-12-13 00:14:00,77.72973,44.61009,177.97116,0.0,42.82667,,1.0,68.33939,11971.676,645.35266,3368.0034,154.27249,565.2311,,0.0,0.02094,0.02094,59.63118,1.0,0.0,,,65.25,99.56,120.45,0.0,,3.0,9043.972,8.75,224.35373,9043.957,109.43271,1147.071,0.0
